央视频道,#genre#
云南卫视,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8
云南卫视,http://36.32.174.67:60080/newlive/live/hls/45/live.m3u8
云南卫视,http://18.162.122.10:5000/itv/bestzb/5000000011000031120
浙江卫视,http://219.159.147.195:9901/tsfile/live/1025_1.m3u8
浙江卫视,http://14.29.76.30:9901/tsfile/live/0124_1.m3u8
浙江卫视,http://59.44.102.18:8888/newlive/live/hls/36/live.m3u8
浙江卫视,http://36.32.174.67:60080/newlive/live/hls/23/live.m3u8
浙江卫视,http://120.76.248.139/live/bfgd/4200000094.m3u8
浙江卫视,http://18.162.122.10:5000/itv/ystenlive/1000000001000014260
浙江卫视,http://18.162.122.10:5000/itv/bestzb/5000000004000007275
浙江卫视,http://18.162.122.10:5000/itv/ystenlive/1000000005000265031
青海卫视,http://120.76.248.139/live/bfgd/4200000111.m3u8
青海卫视,http://124.128.73.58:9901/tsfile/live/0140_1.m3u8
延边卫视,http://120.76.248.139/live/bfgd/4200000117.m3u8
延边卫视,http://124.94.193.136:9902/tsfile/live/1011_1.m3u8
兵团卫视,http://218.13.170.98:9901/tsfile/live/0115_1.m3u8
兵团卫视,http://120.76.248.139/live/bfgd/4200000124.m3u8
康巴卫视,http://111.202.12.159:8080/3zvkK28/1000/live.m3u8
康巴卫视,http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8
